               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 791,             0.04362,            0.017663,           0.0016214,             0.62103,             0.60165,             0.62397,             0.33814,            0.027535,           0.0072385,           0.0082453,           0.0022399,           0.0022399,             0.02314
                 792,            0.035603,            0.014217,          0.00071879,             0.61961,             0.60714,             0.63508,             0.30037,            0.027275,           0.0074993,           0.0083886,           0.0022366,           0.0022366,            0.023037
                 793,            0.037564,            0.017728,          0.00094001,             0.57483,                0.64,             0.67846,             0.37117,            0.026368,           0.0074214,           0.0076339,           0.0022334,           0.0022334,            0.022933
                 794,            0.038608,            0.016298,          0.00090214,             0.62951,             0.67582,             0.69202,             0.41537,            0.024937,           0.0075642,           0.0060063,           0.0022302,           0.0022302,             0.02283
                 795,            0.037485,            0.016669,          0.00065815,             0.79116,             0.70661,             0.68166,              0.3231,            0.029602,           0.0079281,           0.0045191,            0.002227,            0.002227,            0.022727
                 796,            0.037403,            0.017048,          0.00065932,             0.79884,             0.65879,             0.70224,              0.3961,             0.02808,           0.0083567,           0.0044959,           0.0022238,           0.0022238,            0.022624
                 797,            0.036563,            0.015116,          0.00078594,             0.99792,             0.65428,             0.74633,             0.37299,            0.027157,           0.0089506,           0.0035879,           0.0022206,           0.0022206,            0.022521
                 798,            0.036371,            0.015888,           0.0021357,             0.71394,             0.65957,              0.6461,              0.3783,            0.029008,           0.0095921,           0.0046382,           0.0022175,           0.0022175,            0.022417
                 799,            0.036612,            0.019045,            0.001425,             0.62493,             0.62294,             0.57582,             0.32538,            0.032139,            0.009917,           0.0043964,           0.0022143,           0.0022143,            0.022314
                 800,            0.036679,            0.017175,            0.001365,             0.67728,             0.67245,             0.63426,             0.36783,            0.033357,           0.0097204,           0.0044666,           0.0022111,           0.0022111,            0.022211
                 801,            0.039514,             0.01637,           0.0011976,              0.6781,              0.6067,             0.59932,             0.38801,            0.031553,           0.0094173,           0.0026541,            0.002208,            0.002208,            0.022108
                 802,            0.036076,            0.015824,          0.00066692,             0.62883,              0.7224,             0.65676,             0.38559,            0.031125,            0.010184,           0.0033398,           0.0022049,           0.0022049,            0.022005
                 803,            0.040184,            0.019123,           0.0015123,              0.6298,             0.65091,             0.67539,             0.39436,            0.029971,            0.010514,           0.0030202,           0.0022018,           0.0022018,            0.021902
                 804,            0.036635,            0.015214,           0.0015401,             0.51722,             0.78571,             0.62976,             0.32911,            0.035821,            0.011151,           0.0033662,           0.0021987,           0.0021987,            0.021799
                 805,            0.041878,            0.018867,           0.0012371,             0.64422,             0.65434,             0.63616,             0.43022,            0.028316,           0.0096032,            0.003085,           0.0021956,           0.0021956,            0.021696
                 806,            0.040413,             0.01685,          0.00094828,             0.65222,             0.66976,             0.64235,             0.33508,            0.034231,           0.0099018,           0.0030343,           0.0021925,           0.0021925,            0.021592
                 807,            0.037139,            0.016956,           0.0013361,             0.72559,             0.60228,               0.629,             0.32584,             0.03276,           0.0097457,           0.0028306,           0.0021894,           0.0021894,            0.021489
                 808,            0.035244,            0.016388,          0.00088264,             0.74939,             0.61058,             0.64833,             0.39407,            0.030472,           0.0082886,           0.0016399,           0.0021863,           0.0021863,            0.021386
                 809,            0.039309,            0.018575,           0.0020963,              0.8489,             0.90035,             0.84681,             0.47575,            0.020741,           0.0066476,          0.00046365,           0.0021833,           0.0021833,            0.021283
                 810,            0.038848,            0.015011,           0.0016992,             0.72495,             0.80862,             0.69743,             0.42731,            0.019746,           0.0067526,           0.0021457,           0.0021803,           0.0021803,             0.02118
                 811,            0.039184,            0.017021,          0.00088842,             0.87497,             0.78307,              0.8165,             0.52418,            0.019065,           0.0064773,           0.0015671,           0.0021772,           0.0021772,            0.021077
                 812,            0.034974,            0.016852,           0.0011829,             0.84596,             0.85696,             0.88045,             0.48706,            0.019751,           0.0061436,           0.0011882,           0.0021742,           0.0021742,            0.020974
                 813,            0.037282,            0.013594,           0.0012769,             0.76506,             0.70879,             0.77198,             0.45849,             0.02264,           0.0065502,          0.00079348,           0.0021712,           0.0021712,            0.020871
                 814,            0.039647,            0.015603,          0.00097818,             0.86518,             0.85139,             0.90703,             0.44305,            0.023797,           0.0058796,          0.00053604,           0.0021682,           0.0021682,            0.020768
                 815,            0.035881,            0.015007,           0.0012102,             0.77885,             0.95937,             0.91138,             0.52162,             0.02098,           0.0057463,           0.0005086,           0.0021653,           0.0021653,            0.020665
                 816,            0.038933,            0.016698,           0.0014156,             0.83776,             0.91475,             0.91676,             0.52315,            0.019328,           0.0060519,           0.0028636,           0.0021623,           0.0021623,            0.020562
                 817,            0.034674,            0.017336,          0.00061736,             0.99952,             0.73813,             0.84931,             0.49101,            0.022308,           0.0060778,           0.0041902,           0.0021594,           0.0021594,            0.020459
                 818,            0.035944,            0.019446,          0.00071189,             0.85751,             0.81813,             0.82884,             0.51744,            0.021167,           0.0062341,           0.0057493,           0.0021564,           0.0021564,            0.020356
                 819,            0.037459,            0.014478,          0.00094243,             0.78873,             0.88622,             0.85909,             0.38673,            0.026395,           0.0062564,           0.0025435,           0.0021535,           0.0021535,            0.020254
                 820,            0.040801,            0.015574,          0.00089035,             0.89762,             0.85165,              0.9196,             0.54621,            0.021492,           0.0059776,          0.00066851,           0.0021506,           0.0021506,            0.020151
                 821,            0.037929,            0.017458,           0.0019578,             0.95451,             0.80544,             0.88541,             0.49074,            0.024221,            0.006277,          0.00076783,           0.0021477,           0.0021477,            0.020048
                 822,             0.03556,            0.017612,           0.0011212,              0.9161,             0.80244,             0.88653,             0.45589,            0.023586,           0.0062298,          0.00093993,           0.0021448,           0.0021448,            0.019945
                 823,            0.034593,            0.013988,          0.00074852,             0.87498,             0.87826,             0.88765,              0.4705,            0.024876,           0.0060873,           0.0023588,            0.002142,            0.002142,            0.019842
                 824,             0.03711,            0.016032,           0.0012692,             0.90574,             0.91111,             0.93226,               0.472,            0.023035,           0.0059862,           0.0017177,           0.0021391,           0.0021391,            0.019739
                 825,            0.035517,             0.01526,           0.0015801,             0.80505,             0.84823,             0.83996,             0.48289,            0.026445,           0.0067341,          0.00024061,           0.0021363,           0.0021363,            0.019636
                 826,            0.034567,            0.013031,            0.001232,             0.84608,             0.77349,             0.79613,             0.47478,            0.025465,           0.0066283,          0.00022255,           0.0021335,           0.0021335,            0.019533
                 827,             0.03778,            0.015653,          0.00072307,             0.88451,              0.8046,             0.85334,             0.50736,            0.026346,           0.0061324,          0.00023687,           0.0021307,           0.0021307,            0.019431
                 828,            0.035254,            0.016034,          0.00076497,              0.9206,             0.70858,             0.84438,             0.51556,            0.024442,           0.0057898,          0.00027722,           0.0021279,           0.0021279,            0.019328
                 829,            0.036661,            0.016522,          0.00089757,             0.89271,             0.84291,             0.89728,             0.53626,             0.02205,           0.0056973,          0.00033191,           0.0021251,           0.0021251,            0.019225
                 830,            0.037066,            0.015679,          0.00073782,             0.91692,             0.74338,             0.82998,             0.48357,            0.024759,           0.0061911,          0.00058674,           0.0021223,           0.0021223,            0.019122
                 831,            0.038089,            0.017551,           0.0015209,              0.8265,             0.85161,             0.86001,             0.49425,            0.024711,           0.0063747,          0.00060382,           0.0021196,           0.0021196,             0.01902
                 832,            0.034196,             0.01685,          0.00059197,             0.90294,             0.91955,             0.94322,             0.52601,            0.022998,           0.0060421,          0.00055189,           0.0021169,           0.0021169,            0.018917
                 833,            0.035452,            0.016276,          0.00072911,              0.9375,             0.95362,             0.96962,             0.57735,            0.020492,           0.0057157,          0.00028892,           0.0021141,           0.0021141,            0.018814
                 834,            0.035505,            0.017597,          0.00066465,             0.80485,             0.84795,              0.8612,             0.49238,            0.024278,           0.0055981,          0.00028178,           0.0021115,           0.0021115,            0.018711
                 835,            0.038898,              0.0178,           0.0008837,             0.92852,             0.88169,             0.95228,             0.57247,            0.020017,           0.0055974,          0.00022905,           0.0021088,           0.0021088,            0.018609
                 836,            0.038076,            0.016604,           0.0015029,             0.88196,             0.93574,             0.95271,             0.54637,             0.02389,             0.00564,          0.00023119,           0.0021061,           0.0021061,            0.018506
                 837,            0.034293,             0.01633,          0.00065093,             0.91171,             0.95585,             0.94565,             0.50242,            0.023694,           0.0057772,          0.00046788,           0.0021035,           0.0021035,            0.018403
                 838,            0.035637,            0.014497,          0.00056851,             0.72382,             0.45866,             0.49221,             0.28553,            0.035874,           0.0067943,           0.0012492,           0.0021008,           0.0021008,            0.018301
                 839,            0.037378,            0.015204,           0.0006279,             0.68112,             0.45876,             0.48059,             0.32963,            0.036564,           0.0064579,           0.0030748,           0.0020982,           0.0020982,            0.018198
                 840,             0.03593,            0.016512,            0.001027,             0.73375,             0.83031,             0.77795,             0.38678,            0.030025,           0.0061462,           0.0008221,           0.0020956,           0.0020956,            0.018096
                 841,            0.036356,            0.017345,          0.00063577,             0.96406,             0.91399,             0.96701,             0.58019,            0.022646,           0.0053226,          0.00044295,            0.002093,            0.002093,            0.017993
                 842,            0.038076,            0.016781,          0.00099104,             0.96642,             0.95176,             0.96638,             0.54638,            0.023658,           0.0056422,          0.00068056,           0.0020905,           0.0020905,             0.01789
                 843,             0.03667,            0.017373,          0.00064916,             0.88877,             0.95711,             0.92858,             0.50973,            0.021993,           0.0056767,          0.00062116,           0.0020879,           0.0020879,            0.017788
                 844,            0.034095,            0.016454,          0.00093469,             0.86784,             0.95535,              0.9227,             0.53516,            0.023346,           0.0058615,          0.00086095,           0.0020854,           0.0020854,            0.017685
                 845,             0.03571,            0.016361,          0.00093679,             0.71435,             0.74417,             0.71726,             0.35892,            0.027334,           0.0062963,            0.001713,           0.0020829,           0.0020829,            0.017583
                 846,            0.040364,            0.017183,           0.0012217,             0.78348,             0.60165,              0.6207,               0.398,            0.026087,           0.0069748,            0.001656,           0.0020804,           0.0020804,             0.01748
                 847,              0.0353,             0.01681,          0.00076964,             0.78211,             0.74451,             0.77174,             0.47282,            0.025867,           0.0059686,           0.0013881,           0.0020779,           0.0020779,            0.017378
                 848,            0.037136,            0.016409,           0.0015377,             0.81153,             0.85422,             0.88295,             0.49329,            0.023342,           0.0059901,          0.00058601,           0.0020754,           0.0020754,            0.017275
                 849,            0.037177,            0.016727,          0.00061535,             0.76049,              0.8544,             0.88715,             0.47653,            0.023728,           0.0059347,           0.0012489,            0.002073,            0.002073,            0.017173
                 850,            0.037016,            0.014649,            0.000929,             0.87757,             0.81534,             0.89609,             0.51965,            0.022935,           0.0058605,           0.0013181,           0.0020706,           0.0020706,            0.017071
                 851,            0.038781,            0.016726,          0.00072818,             0.84389,             0.81817,             0.74311,             0.47646,            0.024134,           0.0062838,          0.00073575,           0.0020682,           0.0020682,            0.016968
                 852,            0.037496,            0.015085,          0.00043419,              0.8371,             0.82134,              0.7854,             0.39398,            0.029294,           0.0059186,          0.00052122,           0.0020658,           0.0020658,            0.016866
                 853,             0.03668,             0.01568,          0.00052366,             0.77286,             0.82143,             0.72195,             0.46444,            0.026806,           0.0058151,          0.00049645,           0.0020634,           0.0020634,            0.016763
                 854,            0.034164,            0.016489,            0.000672,             0.75067,             0.78571,              0.7126,             0.38034,            0.027888,           0.0059668,          0.00045612,           0.0020611,           0.0020611,            0.016661
                 855,            0.034697,            0.017952,          0.00081888,             0.89958,             0.77688,             0.80214,             0.51341,            0.022949,           0.0058813,           0.0014356,           0.0020587,           0.0020587,            0.016559
                 856,            0.034982,            0.016232,          0.00066444,             0.89929,             0.78226,              0.8069,             0.48177,            0.023181,           0.0059273,           0.0025809,           0.0020564,           0.0020564,            0.016456
                 857,            0.035733,             0.01494,           0.0006868,             0.87451,             0.82046,             0.78993,             0.48879,            0.025215,           0.0060042,           0.0023917,           0.0020541,           0.0020541,            0.016354
                 858,            0.032954,            0.016151,           0.0015862,              0.8748,             0.81911,             0.79137,             0.52502,            0.023251,           0.0060236,           0.0034244,           0.0020519,           0.0020519,            0.016252
                 859,            0.034361,              0.0156,           0.0022175,             0.76347,             0.78505,             0.78454,             0.40228,            0.023339,            0.006171,           0.0055271,           0.0020496,           0.0020496,             0.01615
                 860,            0.035927,            0.015836,          0.00056101,             0.78162,             0.82012,             0.73509,             0.40186,            0.024875,           0.0062062,           0.0051993,           0.0020474,           0.0020474,            0.016047
                 861,            0.033454,             0.01529,            0.001093,             0.74294,             0.71311,             0.67103,             0.42394,            0.029138,            0.006033,           0.0066497,           0.0020452,           0.0020452,            0.015945
                 862,            0.036672,            0.019289,           0.0010654,             0.68322,             0.71315,             0.66006,             0.41621,            0.028905,           0.0064054,           0.0056408,            0.002043,            0.002043,            0.015843
                 863,            0.037186,            0.016488,          0.00082703,             0.65687,             0.78331,             0.67583,             0.42711,            0.031476,            0.006772,           0.0042104,           0.0020408,           0.0020408,            0.015741
                 864,            0.039275,            0.019818,          0.00071993,             0.77121,             0.67201,             0.66192,             0.37225,            0.031707,           0.0069759,           0.0015569,           0.0020387,           0.0020387,            0.015639
                 865,            0.034577,            0.016281,            0.000846,             0.72119,              0.6315,             0.62532,             0.34324,            0.033901,           0.0075062,           0.0010771,           0.0020365,           0.0020365,            0.015537
                 866,             0.03722,            0.017812,           0.0012427,             0.77034,             0.67495,              0.6669,             0.33598,            0.032567,           0.0076643,           0.0010251,           0.0020344,           0.0020344,            0.015434
                 867,            0.032478,            0.016064,          0.00056595,             0.72044,             0.59144,              0.5828,             0.32858,            0.036396,           0.0076054,           0.0014321,           0.0020323,           0.0020323,            0.015332
                 868,            0.035501,            0.017205,          0.00072444,             0.63074,             0.56593,             0.54467,             0.28167,            0.036213,           0.0077251,           0.0023487,           0.0020303,           0.0020303,             0.01523
                 869,            0.036593,            0.015831,          0.00065281,              0.7299,             0.56593,             0.59609,             0.36632,            0.032884,           0.0069867,           0.0017165,           0.0020282,           0.0020282,            0.015128
                 870,            0.037628,            0.018422,            0.001572,             0.77204,             0.69439,             0.68138,             0.44785,            0.024016,           0.0067113,            0.001278,           0.0020262,           0.0020262,            0.015026
                 871,            0.034424,            0.015747,          0.00061844,             0.73378,             0.77682,             0.70804,             0.37171,            0.026739,           0.0067918,           0.0018658,           0.0020242,           0.0020242,            0.014924
                 872,            0.037036,            0.017488,           0.0010322,             0.81125,             0.84859,             0.77128,             0.48575,            0.021689,           0.0065441,           0.0012685,           0.0020222,           0.0020222,            0.014822
                 873,            0.037997,            0.016722,           0.0011493,             0.82302,             0.88844,             0.82687,             0.42899,            0.024196,           0.0060203,           0.0013477,           0.0020203,           0.0020203,             0.01472
                 874,            0.035659,            0.016046,           0.0022163,             0.82912,             0.67308,             0.70276,             0.38299,            0.029072,           0.0060159,           0.0007834,           0.0020183,           0.0020183,            0.014618
                 875,            0.037179,            0.016358,          0.00072441,             0.64217,               0.673,             0.59459,             0.36718,            0.032857,           0.0060951,           0.0018749,           0.0020164,           0.0020164,            0.014516
                 876,            0.037028,            0.017162,           0.0010986,             0.72156,             0.49451,             0.57461,             0.24475,            0.031704,            0.006744,           0.0015731,           0.0020145,           0.0020145,            0.014415
                 877,            0.035072,            0.015673,          0.00085235,             0.56462,             0.56593,             0.47378,              0.2763,            0.033194,           0.0070858,            0.006721,           0.0020127,           0.0020127,            0.014313
                 878,            0.036048,            0.016951,           0.0012656,             0.51019,             0.67021,             0.45586,              0.2924,            0.035672,           0.0072579,           0.0070655,           0.0020108,           0.0020108,            0.014211
                 879,             0.03428,            0.015497,           0.0010908,              0.6237,             0.49451,             0.47799,             0.29281,            0.036822,              0.0077,           0.0071714,            0.002009,            0.002009,            0.014109
                 880,            0.033215,            0.015367,           0.0020486,             0.57009,             0.60165,             0.47822,             0.27554,            0.035592,           0.0060625,           0.0084119,           0.0020072,           0.0020072,            0.014007
                 881,            0.034509,            0.016604,          0.00080249,             0.55546,             0.56593,             0.49168,             0.30873,            0.031768,           0.0069158,           0.0077809,           0.0020054,           0.0020054,            0.013905
                 882,            0.034582,            0.016033,           0.0019102,             0.56641,             0.60165,             0.48518,             0.30326,            0.031847,           0.0070498,           0.0069091,           0.0020037,           0.0020037,            0.013804
                 883,            0.033354,            0.016163,          0.00055183,             0.58574,             0.53014,             0.50611,             0.28251,            0.033428,           0.0073455,           0.0062371,           0.0020019,           0.0020019,            0.013702
                 884,            0.036922,             0.01695,           0.0013003,             0.59712,             0.63732,             0.53039,              0.3574,            0.027667,           0.0066061,           0.0044103,           0.0020002,           0.0020002,              0.0136
                 885,            0.033955,            0.015352,           0.0013603,             0.57249,              0.6362,             0.55463,             0.31945,            0.030773,           0.0064612,           0.0010634,           0.0019985,           0.0019985,            0.013499
                 886,            0.035166,            0.016693,          0.00091594,              0.8181,             0.70879,             0.75535,             0.40712,            0.025487,           0.0059139,           0.0012729,           0.0019969,           0.0019969,            0.013397
                 887,            0.034298,            0.015079,          0.00058297,             0.87762,             0.74435,              0.7597,             0.48159,            0.021931,           0.0063706,           0.0018513,           0.0019952,           0.0019952,            0.013295
                 888,            0.034986,            0.016457,           0.0010639,             0.85842,             0.72914,             0.78743,             0.53942,            0.019708,           0.0063222,           0.0026446,           0.0019936,           0.0019936,            0.013194
                 889,            0.033415,            0.017285,          0.00091544,             0.76932,             0.81868,             0.79759,             0.43476,            0.022899,           0.0065015,           0.0032126,            0.001992,            0.001992,            0.013092
                 890,            0.033721,            0.015312,           0.0012113,             0.66661,             0.67132,             0.62735,             0.41432,            0.026322,           0.0064157,           0.0020328,           0.0019905,           0.0019905,             0.01299
                 891,            0.034134,            0.015411,          0.00066128,             0.77544,              0.6044,             0.61848,              0.4131,            0.028632,           0.0067196,           0.0042631,           0.0019889,           0.0019889,            0.012889
                 892,            0.036982,            0.015565,          0.00065807,             0.67711,              0.6044,             0.60704,             0.34554,            0.030611,           0.0064695,           0.0052392,           0.0019874,           0.0019874,            0.012787
                 893,            0.034704,            0.015134,           0.0007041,             0.53793,             0.49116,             0.56215,             0.36218,            0.027684,           0.0066107,            0.011413,           0.0019859,           0.0019859,            0.012686
                 894,            0.034065,            0.015101,            0.001143,             0.42592,              0.6044,             0.54134,             0.24558,            0.033187,            0.006399,           0.0082846,           0.0019845,           0.0019845,            0.012584
                 895,            0.038722,             0.01542,           0.0034099,             0.51277,             0.63953,             0.58496,             0.38607,            0.027254,           0.0061038,           0.0078847,            0.001983,            0.001983,            0.012483
                 896,            0.035253,            0.015286,          0.00047033,             0.65334,             0.67582,             0.64019,             0.41198,            0.028737,           0.0057621,           0.0063719,           0.0019816,           0.0019816,            0.012382
                 897,            0.033226,            0.018269,          0.00092942,             0.77736,             0.63823,             0.66863,             0.45237,            0.027078,           0.0059837,           0.0069207,           0.0019802,           0.0019802,             0.01228
                 898,            0.035003,            0.016257,          0.00072818,             0.54118,             0.74833,             0.64767,             0.38477,             0.02928,            0.005944,           0.0073439,           0.0019788,           0.0019788,            0.012179
                 899,            0.033493,            0.015548,            0.000589,             0.84453,             0.77528,             0.81246,             0.49757,            0.023245,           0.0060409,           0.0047019,           0.0019775,           0.0019775,            0.012078
                 900,            0.033923,            0.014401,          0.00077113,             0.92057,             0.74444,             0.84739,             0.38788,            0.026956,           0.0059878,           0.0034118,           0.0019762,           0.0019762,            0.011976
                 901,            0.034892,            0.016362,           0.0021512,             0.99951,             0.83858,             0.92567,             0.55672,            0.020533,           0.0054898,           0.0014958,           0.0019749,           0.0019749,            0.011875
                 902,            0.038234,            0.015918,           0.0011324,             0.99973,              0.8368,             0.94371,             0.48784,            0.024045,           0.0055272,           0.0005869,           0.0019737,           0.0019737,            0.011774
                 903,             0.03687,            0.015718,           0.0013144,             0.96151,             0.88251,             0.97035,             0.61876,            0.020406,           0.0049894,          0.00029922,           0.0019724,           0.0019724,            0.011672
                 904,             0.03741,             0.01567,           0.0010377,             0.95452,             0.81423,             0.93008,             0.56996,            0.021626,           0.0053212,            0.000323,           0.0019712,           0.0019712,            0.011571
                 905,             0.03261,             0.01587,           0.0008113,             0.92853,             0.88973,             0.95005,             0.63149,            0.020423,           0.0052375,          0.00034359,             0.00197,             0.00197,             0.01147
                 906,            0.034655,            0.015675,           0.0032818,             0.96404,             0.91797,             0.96885,             0.51761,            0.022042,           0.0050533,          0.00041937,           0.0019689,           0.0019689,            0.011369
                 907,            0.033947,            0.015109,          0.00057919,             0.99918,             0.87766,             0.95528,             0.55439,            0.022197,           0.0054766,          0.00052435,           0.0019677,           0.0019677,            0.011268
                 908,            0.036471,            0.014268,           0.0011674,             0.90621,             0.92073,             0.93401,             0.54483,            0.020269,           0.0057153,          0.00060125,           0.0019666,           0.0019666,            0.011167
                 909,            0.034673,            0.014966,            0.000494,             0.90618,             0.94004,             0.94013,             0.62856,            0.019999,           0.0053492,          0.00041928,           0.0019656,           0.0019656,            0.011066
                 910,            0.032542,            0.014513,          0.00053657,             0.93332,             0.95464,             0.96712,             0.60575,            0.019966,           0.0052604,          0.00045557,           0.0019645,           0.0019645,            0.010965
                 911,            0.033897,            0.014598,          0.00097961,                   1,             0.63369,             0.75587,             0.39372,            0.022835,           0.0068694,           0.0033662,           0.0019635,           0.0019635,            0.010864
                 912,            0.033955,            0.015346,          0.00067465,             0.79927,             0.92853,             0.86245,             0.49363,            0.021637,           0.0063418,          0.00097866,           0.0019625,           0.0019625,            0.010763
                 913,            0.031816,            0.013328,          0.00070164,             0.96648,             0.96239,             0.97367,             0.58814,            0.019881,           0.0053664,          0.00051228,           0.0019616,           0.0019616,            0.010662
                 914,            0.031134,            0.014311,            0.001087,             0.95448,             0.83913,             0.87174,             0.53926,            0.021092,           0.0060761,          0.00050467,           0.0019606,           0.0019606,            0.010561
                 915,            0.032451,            0.016263,          0.00080902,             0.99958,             0.79484,              0.8578,             0.55228,            0.021936,            0.005895,          0.00058118,           0.0019597,           0.0019597,             0.01046
                 916,            0.037169,            0.016895,           0.0011443,             0.92854,             0.90511,             0.92697,             0.55455,            0.019936,           0.0055607,          0.00086598,           0.0019588,           0.0019588,            0.010359
                 917,            0.036105,            0.014801,          0.00048126,              0.8332,             0.82929,             0.78842,             0.43241,            0.024991,           0.0066165,            0.002849,            0.001958,            0.001958,            0.010258
                 918,             0.03203,            0.014308,          0.00045041,             0.76666,             0.76207,             0.71231,             0.46467,            0.025654,           0.0067513,           0.0044706,           0.0019572,           0.0019572,            0.010157
                 919,            0.037203,            0.015685,           0.0007754,             0.83912,             0.78297,             0.81012,             0.41244,            0.024224,            0.006401,            0.004863,           0.0019564,           0.0019564,            0.010056
                 920,            0.032616,            0.014065,           0.0006767,             0.88679,             0.74519,             0.73977,             0.46116,            0.027998,           0.0067196,           0.0064064,           0.0019556,           0.0019556,           0.0099556
                 921,            0.037175,            0.016759,          0.00065038,             0.88781,             0.73174,             0.76944,             0.46963,             0.02469,           0.0060593,           0.0062653,           0.0019549,           0.0019549,           0.0098549
                 922,            0.033216,            0.015364,           0.0015947,             0.81555,             0.91948,             0.88569,             0.44345,            0.025167,           0.0055171,           0.0043611,           0.0019542,           0.0019542,           0.0097542
                 923,            0.032885,            0.014644,          0.00061883,             0.86533,             0.88076,             0.91365,             0.52752,            0.020661,           0.0054224,           0.0022475,           0.0019535,           0.0019535,           0.0096535
                 924,            0.034793,            0.015278,          0.00064722,             0.99993,             0.71036,             0.82387,             0.46699,            0.024677,           0.0058581,           0.0010058,           0.0019528,           0.0019528,           0.0095528
                 925,            0.035512,            0.017737,           0.0007174,             0.97402,             0.67308,             0.77766,             0.48848,            0.024387,            0.005853,           0.0016733,           0.0019522,           0.0019522,           0.0094522
                 926,            0.034181,            0.013781,          0.00055416,                   1,             0.69648,             0.85278,             0.45575,            0.024871,           0.0056134,           0.0028687,           0.0019516,           0.0019516,           0.0093516
                 927,            0.036094,            0.016514,           0.0010353,             0.78014,             0.77564,             0.73564,             0.48067,            0.023729,           0.0057171,           0.0053907,           0.0019511,           0.0019511,           0.0092511
                 928,            0.038162,            0.015446,          0.00073319,             0.81764,              0.6896,             0.70877,             0.40225,            0.029473,           0.0060489,           0.0035927,           0.0019506,           0.0019506,           0.0091506
                 929,            0.033438,            0.018216,          0.00077365,             0.79141,             0.69126,             0.67865,             0.38911,            0.030109,           0.0065323,           0.0025427,           0.0019501,           0.0019501,           0.0090501
                 930,            0.035252,            0.015485,          0.00081607,             0.87499,             0.76218,             0.82555,             0.38713,            0.029483,           0.0066133,           0.0018356,           0.0019496,           0.0019496,           0.0089496
                 931,            0.035337,            0.013889,          0.00067439,             0.96373,             0.91556,             0.97166,             0.49056,            0.023541,           0.0058345,             0.00251,           0.0019492,           0.0019492,           0.0088492
                 932,            0.034897,            0.013273,          0.00061626,             0.88231,             0.91734,             0.91035,             0.46105,            0.025728,           0.0058763,           0.0030339,           0.0019487,           0.0019487,           0.0087487
                 933,            0.033764,            0.014945,           0.0006433,             0.84329,             0.84935,             0.81366,             0.44194,            0.027273,           0.0059993,           0.0027849,           0.0019484,           0.0019484,           0.0086484
                 934,             0.03306,            0.015265,          0.00099289,             0.85692,             0.81367,             0.86214,             0.47699,            0.024395,           0.0060741,           0.0027632,            0.001948,            0.001948,            0.008548
                 935,            0.034315,            0.016664,          0.00055713,             0.78287,             0.85332,              0.8173,             0.44809,            0.023313,           0.0063494,           0.0029081,           0.0019477,           0.0019477,           0.0084477
                 936,            0.030943,            0.015154,           0.0013579,             0.92846,             0.88818,             0.94224,             0.50718,            0.023401,           0.0062746,           0.0014911,           0.0019474,           0.0019474,           0.0083474
                 937,            0.034485,            0.015104,          0.00066287,             0.96151,             0.88711,             0.95487,             0.59084,            0.019629,           0.0061411,           0.0010399,           0.0019472,           0.0019472,           0.0082472
                 938,            0.031056,            0.014172,          0.00082433,                   1,             0.88421,             0.95888,              0.5965,            0.018679,           0.0061921,           0.0018955,           0.0019469,           0.0019469,           0.0081469
                 939,            0.031927,            0.013082,          0.00051923,             0.96427,             0.94723,             0.96155,             0.59153,             0.01875,           0.0061172,           0.0026176,           0.0019468,           0.0019468,           0.0080468
                 940,            0.034799,            0.016709,           0.0021432,             0.96381,             0.93997,             0.97039,             0.64429,            0.016681,           0.0060475,           0.0023947,           0.0019466,           0.0019466,           0.0079466
                 941,            0.032159,             0.01641,          0.00086773,             0.99989,             0.89011,             0.95706,             0.55031,            0.019489,           0.0064202,           0.0012744,           0.0019465,           0.0019465,           0.0078465
                 942,            0.033647,            0.016567,          0.00058185,             0.89994,             0.74648,             0.82108,             0.46232,            0.023045,           0.0070222,           0.0014374,           0.0019464,           0.0019464,           0.0077464
                 943,            0.034139,            0.014558,           0.0019612,             0.96426,             0.92245,              0.9524,             0.55875,              0.0201,           0.0061183,           0.0019375,           0.0019463,           0.0019463,           0.0076463
                 944,            0.032644,            0.015067,          0.00039771,              0.9642,             0.91821,             0.95912,             0.60652,            0.019005,           0.0060239,           0.0023895,           0.0019463,           0.0019463,           0.0075463
